HIP,RAdeg,DEdeg,Vmag,Plx,abs_mag,dist (pc),x,y,z
18135,58.15926763,-2.32844943,8.86,10.05,3.870830308782539,99.50248756218905,52.45017716024086,84.4593481982225,-4.042579480275599
20446,65.71284366,-82.899089,6.77,10.05,1.780830308782539,99.50248756218905,5.0592058240065265,11.211599153398046,-98.73930074654899
20802,66.860681,-29.19693139,7.75,10.05,2.7608303087825394,99.50248756218905,34.133425523841346,79.87276647780868,-48.538597716182615
23381,75.40067591,-44.83010043,7.54,10.05,2.5508303087825395,99.50248756218905,17.787025681762707,68.28874583945077,-70.14993898881735
25911,82.94999407,85.93871532,6.5,10.05,1.5108303087825394,99.50248756218905,0.8649308917139269,6.993828904698612,99.25262355659899
26295,83.99360522,24.74842254,10.48,10.05,5.490830308782541,99.50248756218905,9.45560382732857,89.86757541896637,41.65519746250865
27266,86.69080059,20.17358765,7.61,10.05,2.6208303087825398,99.50248756218905,5.391348669843577,93.24248304330055,34.31497845698833
32900,102.82697017,47.6733999,10.13,10.05,5.14083030878254,99.50248756218905,-14.874630676883678,65.32857708476773,73.56403611391548
41636,127.35772905,77.05957691,7.93,10.05,2.9408303087825387,99.50248756218905,-13.520707037771793,17.711416630587234,96.97546717185793
45913,140.42991664,28.50017968,7.74,10.05,2.75083030878254,99.50248756218905,-67.40611657474128,55.70393194282417,47.47875783426929
48982,149.90115690000002,29.64532453,5.75,10.05,0.7608303087825394,99.50248756218905,-74.81744185097008,43.368135778205186,49.216869313919744
52198,159.96620819,10.33033479,9.46,10.05,4.47083030878254,99.50248756218905,-91.96634993280334,33.5344522630259,17.843094533168376
63483,195.11362833,-81.3341205,9.07,10.05,4.08083030878254,99.50248756218905,-14.473679394987554,-3.9089919939404614,-98.36654623105362
64656,198.80579417,-19.20475327,8.53,10.05,3.540830308782539,99.50248756218905,-88.94891353278449,-30.290718122344128,-32.730844902530514
66908,205.68207798,-43.18563837,7.28,10.05,2.29083030878254,99.50248756218905,-65.38411403434776,-31.442063730467787,-68.09595649799037
67136,206.38404987,3.50809196,8.19,10.05,3.200830308782539,99.50248756218905,-88.97083159297755,-44.134637477836534,6.088508143836262
68839,211.43611746,-32.41162105,9.17,10.05,4.1808303087825385,99.50248756218905,-71.67229724406108,-43.81099459362523,-53.33313783699477
75390,231.07748382,38.18795238,7.57,10.05,2.58083030878254,99.50248756218905,-49.135431532519846,-60.845265205739956,61.516730254621066
120121,241.20064437,-35.86947602,11.93,10.05,6.940830308782539,99.50248756218905,-38.844078412831244,-70.65899866218885,-58.30256007567933
79522,243.41094585,-1.47514027,6.45,10.05,1.4608303087825396,99.50248756218905,-44.52138543359847,-88.94959201068045,-2.561513472547944
83811,256.92603468,35.94697464,10.51,10.05,5.520830308782539,99.50248756218905,-18.22185781575341,-78.46526223495873,58.41157035387093
83969,257.46008655,-21.79216312,9.23,10.05,4.24083030878254,99.50248756218905,-20.0600560135852,-90.18769820985331,-36.93938650551512
95954,292.6958739,-40.45528803,8.42,10.05,3.43083030878254,99.50248756218905,29.212954835119614,-69.84994522144693,-64.56263202058689
96721,294.92415705,-45.27856526,6.24,10.05,1.2508303087825396,99.50248756218905,29.506007255527592,-63.495138129482925,-70.7001273041161
98301,299.59497533,-2.23187235,7.08,10.05,2.0908303087825395,99.50248756218905,49.10357908686569,-86.45558390407923,-3.8749920939573834
98842,301.08151239,-32.05626941,4.99,10.05,0.000830308782539646,99.50248756218905,43.536506467641935,-72.22397173572531,-52.81113085679675
106619,323.92685133,-42.035857,9.21,10.05,4.22083030878254,99.50248756218905,59.73333833565618,-43.51543480884468,-66.6264231047923
107236,325.78493769,74.44570319,10.1,10.05,5.110830308782539,99.50248756218905,22.064002272997122,-15.003161229256346,95.85838506823336
110657,336.26115167,32.79123577,7.06,10.05,2.070830308782539,99.50248756218905,76.56935115291112,-33.67353407467683,53.88852009479711
112695,342.32212074,15.27571097,8.43,10.05,3.4408303087825387,99.50248756218905,91.45436302635498,-29.14791018914606,26.215336086206012
115459,350.82708054,-41.60123876,7.13,10.05,2.14083030878254,99.50248756218905,73.45481288448363,-11.861457618947938,-66.06391842997952
115723,351.68053923,41.04594385,7.62,10.05,2.6308303087825395,99.50248756218905,74.25340959966022,-10.858159504769347,65.33970130064615
813,2.50910252,11.14580908,5.54,10.04,0.5486685640450029,99.60159362549804,97.62926170732084,4.278125554120304,19.253632201885708
4941,15.85315912,4.95767228,9.56,10.04,4.568668564045003,99.60159362549804,95.45478752989143,27.10666199556624,8.607547026897894
5231,16.72457232,8.65238012,7.97,10.04,2.9786685640450026,99.60159362549804,94.30277326744465,28.33627721273741,14.98398480146976
11913,38.43498686,-54.93351841,9.12,10.04,4.128668564045002,99.60159362549804,44.82417172374233,35.5717881620064,-81.52250590466817
13932,44.87791532,6.3397277,9.33,10.04,4.338668564045003,99.60159362549804,70.1472548955358,69.84895337490995,10.998354230940073
22116,71.39641224,-53.43091717,9.79,10.04,4.798668564045002,99.60159362549804,18.93113845869593,56.24108968173827,-79.99393277497494
25101,80.60650381,-29.72109803,11.55,10.04,6.5586685640450035,99.60159362549804,14.117830010709806,85.33901543292968,-49.38032779828161
40842,125.01369716,-14.61285369,8.08,10.04,3.088668564045003,99.60159362549804,-55.3000204024574,78.93644386311685,-25.12813217236116
46100,141.02214092,18.18523093,8.89,10.04,3.8986685640450034,99.60159362549804,-73.56180026740095,59.5221186332652,31.084664829548416
47056,143.85284616,-22.68591248,7.0,10.04,2.0086685640450037,99.60159362549804,-74.206219837033,54.205707911978465,-38.41426323643415
51406,157.49413879,27.825687300000002,7.8,10.04,2.8086685640450018,99.60159362549804,-81.37633193793252,33.71693361991829,46.49234819124862
52187,159.92574481,8.84298799,7.49,10.04,2.498668564045003,99.60159362549804,-92.43864820565908,33.780651266780765,15.311478395027384
61636,189.51617806,9.81359031,8.99,10.04,3.998668564045003,99.60159362549804,-96.79360712931393,-16.225792126849967,16.9764172159834
61896,190.26082145,68.50855433,11.51,10.04,6.518668564045003,99.60159362549804,-35.906683673021675,-6.499989816536236,92.67652158302737
64412,198.02105616,11.22049982,8.22,10.04,3.2286685640450035,99.60159362549804,-92.90499835552473,-30.224415399562158,19.381007379739298
65222,200.49666166,-28.94590656,9.24,10.04,4.248668564045003,99.60159362549804,-81.64125219921205,-30.518991743745968,-48.20554465026478
66742,205.19652154,-28.24182305,8.0,10.04,3.0086685640450037,99.60159362549804,-79.39618063179547,-37.355119312168895,-47.130871146158384
69721,214.07276890000003,58.38942079,8.54,10.04,3.548668564045002,99.60159362549804,-43.24320458139749,-29.247886776356157,84.82372209109728
73566,225.52657921,-28.06052808,5.83,10.04,0.8386685640450029,99.60159362549804,-61.576308373660325,-62.71867871096182,-46.852993933812655
77967,238.84399668,0.0781868,8.19,10.04,3.1986685640450023,99.60159362549804,-51.53083186853082,-85.23515909514538,0.13591799482781644
81235,248.87117319,-21.87761144,8.84,10.04,3.848668564045002,99.60159362549804,-33.317338237794075,-86.21472444064136,-37.11406357584079
82826,253.89232308,-49.38382875,9.02,10.04,4.0286685640450015,99.60159362549804,-17.989287739977513,-62.29402150140132,-75.60633481746154
83710,256.62268691,-13.93474425,7.47,10.04,2.4786685640450026,99.60159362549804,-22.36592079548636,-94.04747849612158,-23.985721340631603
85412,261.80644586,-48.54433574,9.8,10.04,4.8086685640450035,99.60159362549804,-9.39764771498347,-65.26716894514689,-74.64823057547694
88413,270.77825607,-57.33119486,8.77,10.04,3.7786685640450015,99.60159362549804,0.7302495147295335,-53.75819550043541,-83.84509887239716
93717,286.24024804,-4.03135505,5.4,10.04,0.4086685640450032,99.60159362549804,27.786218795161403,-95.3906299747347,-7.002228990080359
97642,297.67341091,-26.17114326,9.05,10.04,4.0586685640450035,99.60159362549804,41.515729371843584,-79.16505334925868,-43.929671017112376
107069,325.27194848,47.82846551,8.51,10.04,3.5186685640450026,99.60159362549804,54.95629925633489,-38.093365848855704,73.81854850301686
111043,337.4393561,-43.74922804,4.12,10.04,-0.8713314359549971,99.60159362549804,66.44351784600465,-27.60423465273368,-68.87483298145507
111283,338.16490783,-40.91735597,9.88,10.04,4.888668564045004,99.60159362549804,69.86484499646389,-27.993592390175102,-65.23603046976153
117377,356.99354596,-19.50586064,10.19,10.04,5.198668564045001,99.60159362549804,93.75597294169346,-4.924132476808002,-33.257298595137605
1683,5.26232052,-58.76053723,8.99,10.03,3.996504665102092,99.70089730807571,51.48855185714118,4.742298757425581,-85.24499137301417
8286,26.691710999999998,-50.08977536,9.25,10.03,4.256504665102092,99.70089730807571,57.15022367855979,28.73320941036958,-76.4756401379282
10920,35.15924392,7.176004600000001,11.81,10.03,6.8165046651020935,99.70089730807571,80.87247283411605,56.96314377230275,12.454409392122352
11402,36.72973105,-36.25156893,9.1,10.03,4.106504665102092,99.70089730807571,64.4391316766835,48.08348395481736,-58.956304188418436
12944,41.61911078,-18.89546341,8.56,10.03,3.5665046651020926,99.70089730807571,70.51749211898677,62.65043309406707,-32.287388596941746
14342,46.23717912,34.77079824,8.63,10.03,3.636504665102093,99.70089730807571,56.646982273742374,59.14770821740508,56.858921339948814
14354,46.29373754,38.84053298,3.32,10.03,-1.6734953348979082,99.70089730807571,53.65763192502,56.13721885470274,62.52791472209623
14582,47.06622707,44.20598652,7.97,10.03,2.976504665102092,99.70089730807571,48.68154204571681,52.325691805859314,69.51545414600119
16274,52.45441205,-22.50551707,6.79,10.03,1.7965046651020922,99.70089730807571,56.129888075270955,73.02950793708705,-38.16275093805418
17741,56.991924399999995,37.81527836,10.43,10.03,5.436504665102092,99.70089730807571,42.906641341978705,66.05005086727147,61.12838811237472
19885,63.98470713,-31.98818743,8.64,10.03,3.6465046651020927,99.70089730807571,37.08984642688496,75.99396734028531,-52.81599325913695
20754,66.70668223,58.24075413,8.13,10.03,3.1365046651020934,99.70089730807571,20.75168932566658,48.20035660722114,84.77241259456515
21117,67.88979681,37.65244742,8.21,10.03,3.216504665102093,99.70089730807571,29.710763999985947,73.13142525384384,60.904302532038315
23113,74.59900767,51.82628306,11.8,10.03,6.806504665102093,99.70089730807571,16.364576669002073,59.407202087545656,78.3789123081542
46719,142.84934364,-74.15551435,8.62,10.03,3.6265046651020914,99.70089730807571,-21.69655582054493,16.43915078165368,-95.91289126670871
47705,145.89990753,52.992902,8.65,10.03,3.6565046651020934,99.70089730807571,-49.69297382065098,33.64478959744203,79.61724316904856
49060,150.16631422,28.17398213,7.99,10.03,2.9965046651020923,99.70089730807571,-76.2405903426187,43.722943677836035,47.07383035603997
53228,163.31402211,-15.52482689,11.45,10.03,6.4565046651020905,99.70089730807571,-92.01831083388063,27.58227127168757,-26.685533661701808
53449,164.00617929,6.18538415,5.91,10.03,0.9165046651020924,99.70089730807571,-95.28367317646187,27.311032777897147,10.74234791101503
55799,171.49760451,12.22236233,9.08,10.03,4.086504665102092,99.70089730807571,-96.37010339428544,14.406727627495306,21.107304301529254
56146,172.62117030000002,18.40973855,5.54,10.03,0.5465046651020922,99.70089730807571,-93.81503978500301,12.149199413477685,31.486571547015252
65678,201.99886524,52.74564261,6.34,10.03,1.346504665102092,99.70089730807571,-55.9600629152296,-22.608043805004566,79.35752414150784
67714,208.07662469,12.16515892,6.1,10.03,1.1065046651020918,99.70089730807571,-85.99260144130893,-45.8706976878537,21.010009876751262
79634,243.75531934,11.49020866,7.55,10.03,2.5565046651020915,99.70089730807571,-43.20469370652452,-87.63096066760004,19.860465710410487
82312,252.27255584,48.2353798,7.48,10.03,2.486504665102093,99.70089730807571,-20.220521448244398,-63.2546442047937,74.36564679286738
88011,269.66183238,-8.51967756,8.54,10.03,3.546504665102092,99.70089730807571,-0.5819516104028912,-98.59898467298193,-14.770595039323306
90437,276.78693235,-8.0404309,6.5,10.03,1.5065046651020917,99.70089730807571,11.666576842851205,-98.02901176691485,-13.945349074418225
101414,308.28055571,6.83024149,7.96,10.03,2.966504665102092,99.70089730807571,61.32760816414,-77.70842562780079,11.85723354538132
111357,338.40272545,-58.21410033,7.92,10.03,2.926504665102092,99.70089730807571,48.830094486454776,-19.330515263864427,-84.74799098570337
111984,340.24422345,-39.30691989,9.39,10.03,4.396504665102094,99.70089730807571,72.60433481925769,-26.075883655575176,-63.157958968521875
115108,349.72063433,47.37178356,8.59,10.03,3.596504665102092,99.70089730807571,66.43751630529468,-12.049027799245195,73.35629680069857
115826,351.98373385,-41.57633792,9.36,10.03,4.3665046651020925,99.70089730807571,73.85468010892572,-10.400980567701495,-66.16324321913193
117411,357.11747697,-11.5087242,7.6,10.03,2.6065046651020918,99.70089730807571,97.57273362410518,-4.9129828606057835,-19.89203801942541
117558,357.61528697,-14.98369172,7.49,10.03,2.4965046651020923,99.70089730807571,96.22760404051391,-4.007412463193743,-25.777078771795868
117776,358.27863737,2.33100217,8.03,10.03,3.0365046651020915,99.70089730807571,99.57344336805879,-2.9924297056268787,4.055078830347037
541,1.64849601,-47.58474443,9.69,10.02,4.6943386076561335,99.80039920159685,67.28740774299062,1.9365063533258096,-73.68021704073723
655,2.01465535,-33.52933371,5.67,10.02,0.6743386076561341,99.80039920159685,83.14250105756173,2.9246927694195977,-55.126131470437365
1877,5.927047099999999,-62.42527363,7.59,10.02,2.5943386076561343,99.80039920159685,45.95114492953903,4.770513360869916,-88.46385794626161
3849,12.35647376,-13.56101709,5.59,10.02,0.5943386076561339,99.80039920159685,94.77062938940523,20.761211584208286,-23.401273031393558
5097,16.3363962,-50.63008044,9.3,10.02,4.304338607656135,99.80039920159685,60.75000249201355,17.806442007059182,-77.15236549236633
6012,19.33083158,-15.62789567,9.42,10.02,4.424338607656134,99.80039920159685,90.69248079359402,31.814853186455075,-26.88510228780955
8941,28.78986874,59.508410999999995,8.14,10.02,3.1443386076561346,99.80039920159685,44.38040209335307,24.38811424156044,85.9983690227378
10052,32.34716316,-39.00647287,10.92,10.02,5.924338607656134,99.80039920159685,65.51793407954979,41.494242432066066,-62.815187970225715
10683,34.36045617,-30.72201808,7.69,10.02,2.6943386076561344,99.80039920159685,70.82323461224671,48.421918030577324,-50.985360389986496
13271,42.69906166,-39.93219929,6.36,10.02,1.3643386076561344,99.80039920159685,56.241953007768565,51.896875143838,-64.05994655769652
13879,44.69021034,39.66282739,4.68,10.02,-0.31566139234386625,99.80039920159685,54.618339915237435,54.03088418163353,63.699451961948455
17837,57.250869200000004,21.34218533,8.11,10.02,3.114338607656133,99.80039920159685,50.285874650442636,78.18075492850888,36.3210689579271
17854,57.30708659,70.87120237,5.4,10.02,0.4043386076561344,99.80039920159685,17.66454650861096,27.522846292748103,94.28985316241072
21496,69.25470982,47.75827072,9.07,10.02,4.074338607656133,99.80039920159685,23.764870039674875,62.74186873431807,73.88375017905533
26510,84.56368626,-4.1081877,6.86,10.02,1.8643386076561344,99.80039920159685,9.430723412930773,99.09623073709864,-7.1496986234804805
28808,91.22767320000001,66.9428414,7.86,10.02,2.8643386076561344,99.80039920159685,-0.8374453424753797,39.07777769692318,91.82780437517992
44276,135.24040328,-24.969953,7.49,10.02,2.4943386076561342,99.80039920159685,-64.24121155523078,63.704370650237244,-42.13003179172036
45756,139.95624223,24.41668512,7.9,10.02,2.9043386076561344,99.80039920159685,-69.56933799850235,58.46620434825093,41.25445237009931
55740,171.31306115,-18.60709147,7.03,10.02,2.0343386076561343,99.80039920159685,-93.49869298713192,14.285498240470965,-31.843973221280688
68513,210.39352832,36.22432655,7.53,10.02,2.5343386076561343,99.80039920159685,-69.44551492832318,-40.73289828022397,58.97686948992004
69780,214.24005213,-50.28132287,8.66,10.02,3.6643386076561337,99.80039920159685,-52.72142222557563,-35.883343051976965,-76.76559783343583
71723,220.07008340000002,48.70888859,7.86,10.02,2.8643386076561344,99.80039920159685,-50.39741632814028,-42.39361066554411,74.98667803673165
73001,223.78843145,21.14400325,9.22,10.02,4.224338607656135,99.80039920159685,-67.19554237582828,-64.41216921884994,35.99932252332814
73201,224.41050135,78.70066203,11.07,10.02,6.074338607656134,99.80039920159685,-13.96855718301758,-13.68403809717622,97.86596033543988
